,index,Operator,WellType,WellNumber,OrderNumbers,Approval Date,County,LAT,LONG,PSI,BBLS,ZONE,year,month,day,time,well_count
4415,6815,MID-CON ENERGY OPERATING LLC,2R,29,335764.0,2/23/1989,PAWNEE,36.279708899999996,-96.48450720000001,"1,000","2,000",BARTLESVILLE,1989,2,23,1989-02-23,2990
4416,6927,MID-CON ENERGY OPERATING LLC,2R,38,335766.0,2/23/1989,PAWNEE,36.2785975,-96.47616740000001,250,500,LAYTON,1989,2,23,1989-02-23,2991
4417,3379,PETCO PETROLEUM CORP,2R,W-1,336093.0,3/1/1989,CREEK,35.952184499999994,-96.55029420000001,900,"1,000",LAYTON,1989,3,1,1989-03-01,2992
4418,3380,PETCO PETROLEUM CORP,2R,W-2,336094.0,3/1/1989,CREEK,35.9502386,-96.55049890000001,900,"1,000",LAYTON,1989,3,1,1989-03-01,2993
4419,774,CITATION OIL & GAS CORPORATION,2R,42,336234.0,3/3/1989,CARTER,34.39513779999999,-97.4360764,"1,650","2,000","DEESE, HOXBAR",1989,3,3,1989-03-03,2994
4420,776,CITATION OIL & GAS CORPORATION,2R,66,336231.0,3/3/1989,CARTER,34.3915138,-97.43607420000001,"1,650","2,000","DEESE, HOXBAR",1989,3,3,1989-03-03,2995
4421,8244,LOWE KENNETH,2D,5,336239.0,3/3/1989,ROGERS,36.5279305,-95.71737790000002,150,200,MISSISSIPPI,1989,3,3,1989-03-03,1369
4422,5823,CITATION OIL & GAS CORPORATION,2D,2,336289.0,3/6/1989,NOBLE,36.5206791,-97.32884,700,500,HOOVER,1989,3,6,1989-03-06,1370
4423,3338,SPARKS RESOURCES INC,2D,1,336293.0,3/6/1989,CREEK,35.81175579999999,-96.36793270000001,300,"1,000",DUTCHER,1989,3,6,1989-03-06,1371
4424,10587,THIRD GENERATION RESOURCES LLC,2D,54,336291.0,3/6/1989,TULSA,35.861495700000006,-95.8509663,900,"1,000",DUTCHER,1989,3,6,1989-03-06,1372
4425,8650,CONNER PRODUCTION CO LLC,2D,1,336290.0,3/6/1989,SEMINOLE,35.152957799999996,-96.5365473,100,600,CROMWELL,1989,3,6,1989-03-06,1373
4426,10733,ENDEAVOR ENERGY RESOURCES LP,2R,3-A,336294.0,3/6/1989,WASHINGTON,36.826608799999995,-95.8482571,400,150,BARTLESVILLE,1989,3,6,1989-03-06,2996
4427,2077,CITATION OIL & GAS CORPORATION,2R,30-27,336379.0,3/7/1989,CARTER,34.4570977,-97.54567840000001,"2,200","1,500",DEESE,1989,3,7,1989-03-07,2997
4428,7750,ENERGYQUEST II LLC,2D,1,336648.0,3/13/1989,PONTOTOC,34.8865081,-96.4707483,300,200,"ALLEN, EARLSBORO, THURMAN ",1989,3,13,1989-03-13,1374
4429,6109,NBI SERVICES INC,2R,611 I,336736.0,3/14/1989,NOWATA,36.774567299999994,-95.56500150000001,450,"4,000",BARTLESVILLE,1989,3,14,1989-03-14,2998
4430,6091,NBI SERVICES INC,2R,575 I,336733.0,3/14/1989,NOWATA,36.7763308,-95.5507477,450,"4,000",BARTLESVILLE,1989,3,14,1989-03-14,2999
4431,6092,NBI SERVICES INC,2R,576 I,336734.0,3/14/1989,NOWATA,36.7766659,-95.5492075,450,"4,000",BARTLESVILLE,1989,3,14,1989-03-14,3000
4432,6094,NBI SERVICES INC,2R,629 I,336737.0,3/14/1989,NOWATA,36.7775688,-95.5511595,450,"4,000",BARTLESVILLE,1989,3,14,1989-03-14,3001
4433,6038,NBI SERVICES INC,2R,301 I,336730.0,3/14/1989,NOWATA,36.7779008,-95.54961949999999,450,"4,000",BARTLESVILLE,1989,3,14,1989-03-14,3002
4434,2097,CITATION OIL & GAS CORPORATION,2R,18-W5,336764.0,3/15/1989,CARTER,34.2118829,-97.5016123,800,"1,000",HEALDTON,1989,3,15,1989-03-15,3003
4435,2095,CITATION OIL & GAS CORPORATION,2R,10-W12,417132.0,3/15/1989,CARTER,34.213778000000005,-97.5180509,800,"2,000",HEALDTON,1989,3,15,1989-03-15,3004
4436,6952,BSO INC,2R,3,336761.0,3/15/1989,PAWNEE,36.247069200000006,-96.4916759,500,500,SKINNER,1989,3,15,1989-03-15,3005
4437,1342,CITATION OIL & GAS CORPORATION,2R,3-W14,336823.0,3/17/1989,CARTER,34.2219123,-97.4994878,800,"1,000",HEALDTON,1989,3,17,1989-03-17,3006
4438,1923,CITATION OIL & GAS CORPORATION,2R,17-W33,336849.0,3/20/1989,CARTER,34.2105516,-97.51165870000001,800,"1,000",HEALDTON,1989,3,20,1989-03-20,3007
4439,5208,VEENKER RESOURCES INC,2R,2,336998.0,3/21/1989,LINCOLN,35.6213782,-97.0192624,250,100,UNKNOWN FORMATION,1989,3,21,1989-03-21,3008
4440,5403,WHITMORE T H,2D,4,337298.0,3/28/1989,LOVE,34.052023999999996,-97.14426999999999,850,300,LONE GROVE,1989,3,28,1989-03-28,1375
4441,7980,OKLA SUB-SURFACE PUMP & SUPPLY,2D,1,337299.0,3/28/1989,POTTAWATOMIE,34.9776122,-96.9672347,0,400,"CALVIN, WANETTE",1989,3,28,1989-03-28,1376
4442,669,CITATION OIL & GAS CORPORATION,2R,32-2,337696.0,4/6/1989,CARTER,34.456810100000006,-97.54135459999999,"2,200","1,500",DEESE,1989,4,6,1989-04-06,3009
4443,10060,BUD OIL COMPANY,2D,A-1,337935.0,4/13/1989,STEPHENS,34.29723,-97.73895,300,300,PERMIAN,1989,4,13,1989-04-13,1377
4444,1564,XTO ENERGY INC,2R,4401,338011.0,4/14/1989,CARTER,34.1917291,-97.3967305,"1,150","4,000","HEWITT (HOXBAR, DEESE)",1989,4,14,1989-04-14,3010
4445,2084,XTO ENERGY INC,2R,0903,338012.0,4/14/1989,CARTER,34.1985435,-97.3864104,"1,150","4,000","HEWITT (HOXBAR, DEESE)",1989,4,14,1989-04-14,3011
4446,1685,XTO ENERGY INC,2R,1401,338008.0,4/14/1989,CARTER,34.2136563,-97.4098866,"1,150","4,000","HEWITT (HOXBAR, DEESE)",1989,4,14,1989-04-14,3012
4447,2981,WELCH ENERGY LLC,2D,5,338092.0,4/19/1989,CREEK,36.07623529999999,-96.5950434,0,"3,000",PINK LIME,1989,4,19,1989-04-19,1378
4448,8620,REED POWER TONGS INC,2D,1,338183.0,4/21/1989,SEMINOLE,35.3290255,-96.6896827,500,750,WEWOKA,1989,4,21,1989-04-21,1379
4449,2088,CITATION OIL & GAS CORPORATION,2R,2-58,338379.0,4/27/1989,CARTER,34.2073395,-97.4879543,800,"1,000",HEALDTON,1989,4,27,1989-04-27,3013
4450,10083,MERIT ENERGY COMPANY,2D,1-6,338540.0,5/4/1989,TEXAS,36.75527,-101.58974,0,100,GLORIETTA,1989,5,4,1989-05-04,1380
4451,9562,JONES III THOMAS J,2D,3,338543.0,5/4/1989,STEPHENS,34.4217459,-97.875863,"1,000","1,000",WADE,1989,5,4,1989-05-04,1381
4452,9603,BUD OIL COMPANY,2D,8,338660.0,5/9/1989,STEPHENS,34.4529961,-97.7231772,300,200,PERMIAN,1989,5,9,1989-05-09,1382
4453,6918,BSO INC,2R,11,338663.0,5/9/1989,PAWNEE,36.245249799999996,-96.4965552,500,500,SKINNER,1989,5,9,1989-05-09,3014
4454,9739,JUDD BILLY INVESTMENT CO INC,2D,17,338661.0,5/9/1989,STEPHENS,34.5811744,-97.6956532,50,"1,000",PERMIAN,1989,5,9,1989-05-09,1383
4455,3750,CLIFTON JOE B EXPLORATION INC,2D,1,338659.0,5/9/1989,GARVIN,34.5565029,-97.19063,"2,000","20,000","MCLISH, OIL CREEK",1989,5,9,1989-05-09,1384
4456,6425,KRUMME OIL COMPANY LLP,2D,2,338662.0,5/9/1989,OKFUSKEE,35.630526700000004,-96.2910811,100,100,BARTLESVILLE,1989,5,9,1989-05-09,1385
4457,7782,CANTRELL ROBERT R,2D,3,338783.0,5/15/1989,PONTOTOC,34.8805376,-96.77742579999999,300,250,VIOLA,1989,5,15,1989-05-15,1386
4458,5518,GOMACO OPERATING COMPANY,2D,1,374404.0,5/15/1989,MCCLAIN,35.032315600000004,-97.5417301,"1,000","1,000",PERMIAN,1989,5,15,1989-05-15,1387
4459,3110,PETCO PETROLEUM CORP,2R,14,338831.0,5/16/1989,CREEK,35.9465903,-96.5501553,300,"1,000",LAYTON,1989,5,16,1989-05-16,3015
4460,9685,JACK OPERATING CO INC,2D,21,338830.0,5/17/1989,STEPHENS,34.3940106,-97.7025324,300,700,PERMIAN,1989,5,17,1989-05-17,1388
4461,9686,JACK OPERATING CO INC,2D,10,338829.0,5/17/1989,STEPHENS,34.3921972,-97.70042009999999,300,300,PERMIAN,1989,5,17,1989-05-17,1389
4462,9703,JACK OPERATING CO INC,2D,8,338827.0,5/17/1989,STEPHENS,34.3866852,-97.7048347,300,300,PERMIAN,1989,5,17,1989-05-17,1390
4463,8660,WALKER RANDY & JAN OIL COMPANY LLC,2R,5,338906.0,5/19/1989,SEMINOLE,34.916168,-96.7210745,900,300,THURMAN,1989,5,19,1989-05-19,3016
4464,121,ENTERPRISE PRODUCTS OPERATING LLC,2R,1,45055.0,5/24/1989,BEAVER,36.9004716,-100.39457370000001,700,"14,400",CIMARRON SALT,1989,5,24,1989-05-24,3017
4465,5703,WN OPERATING INC,2R,33,339213.0,6/5/1989,MUSKOGEE,35.684138899999994,-95.59986440000002,100,300,DUTCHER,1989,6,5,1989-06-05,3018
4466,720,CITATION OIL & GAS CORPORATION,2R,86-2,339254.0,6/6/1989,CARTER,34.4314326,-97.5588136,"2,200","1,600",DEESE,1989,6,6,1989-06-06,3019
4467,5209,ENERSOURCE PETROLEUM INC,2D,1,339653.0,6/22/1989,LINCOLN,35.7627631,-96.9132155,0,"18,000",ARBUCKLE,1989,6,22,1989-06-22,1391
4468,791,CITATION OIL & GAS CORPORATION,2R,89,339702.0,6/23/1989,CARTER,34.387886200000004,-97.42958399999999,"1,650","2,000","DEESE, HOXBAR",1989,6,23,1989-06-23,3020
4469,2049,CITATION OIL & GAS CORPORATION,2R,155,339703.0,6/23/1989,CARTER,34.3923134,-97.4392727,"1,650","2,000","DEESE, HOXBAR",1989,6,23,1989-06-23,3021
4470,775,CITATION OIL & GAS CORPORATION,2R,56,339701.0,6/23/1989,CARTER,34.3933258,-97.4274834,"1,650","2,000","DEESE, HOXBAR",1989,6,23,1989-06-23,3022
4471,793,CITATION OIL & GAS CORPORATION,2R,98,339730.0,6/26/1989,CARTER,34.3860727,-97.42958780000001,"1,550","1,600","DEESE, HOXBAR",1989,6,26,1989-06-26,3023
4472,2063,CITATION OIL & GAS CORPORATION,2R,171,339737.0,6/26/1989,CARTER,34.3960386,-97.4328063,"1,650","2,000","DEESE, HOXBAR",1989,6,26,1989-06-26,3024
4473,2064,CITATION OIL & GAS CORPORATION,2R,175,339738.0,6/26/1989,CARTER,34.3942251,-97.4327837,"1,650","2,000","DEESE, HOXBAR",1989,6,26,1989-06-26,3025
4474,2017,CITATION OIL & GAS CORPORATION,2R,151,339734.0,6/26/1989,CARTER,34.392939,-97.4356843,"1,650","2,000","DEESE, HOXBAR",1989,6,26,1989-06-26,3026
4475,765,CITATION OIL & GAS CORPORATION,2R,40,339729.0,6/26/1989,CARTER,34.3951471,-97.4406143,"1,650","2,000","DEESE, HOXBAR",1989,6,26,1989-06-26,3027
4476,10826,ENDEAVOR ENERGY RESOURCES LP,2R,3,339744.0,6/26/1989,WASHINGTON,36.8274748,-95.85420079999999,400,150,BARTLESVILLE,1989,6,26,1989-06-26,3028
4477,2016,CITATION OIL & GAS CORPORATION,2R,142,339732.0,6/26/1989,CARTER,34.3933565,-97.43867259999999,"1,650","2,000","DEESE, HOXBAR",1989,6,26,1989-06-26,3029
4478,2051,CITATION OIL & GAS CORPORATION,2R,159,339736.0,6/26/1989,CARTER,34.3869927,-97.43714399999999,"1,650","2,000","DEESE, HOXBAR",1989,6,26,1989-06-26,3030
4479,10827,ENDEAVOR ENERGY RESOURCES LP,2R,2,339743.0,6/26/1989,WASHINGTON,36.827469799999996,-95.8564556,400,150,BARTLESVILLE,1989,6,26,1989-06-26,3031
4480,5407,T G & S OIL,2R,58,339895.0,7/5/1989,LOVE,34.0046843,-97.11193759999999,"2,500",500,DORNICK HILLS,1989,7,5,1989-07-05,3032
4481,772,CITATION OIL & GAS CORPORATION,2R,70,339897.0,7/5/1989,CARTER,34.3914973,-97.42531149999999,"1,650","2,000","DEESE, HOXBAR",1989,7,5,1989-07-05,3033
4482,8635,VENIS EXPLORATION COMPANY,2D,1-15,339901.0,7/5/1989,SEMINOLE,35.334289299999995,-96.553611,350,200,GILCREASE,1989,7,5,1989-07-05,1392
4483,5406,T G & S OIL,2R,53,339896.0,7/5/1989,LOVE,34.00643779999999,-97.11414090000001,"2,500",500,DORNICK HILLS,1989,7,5,1989-07-05,3034
4484,3262,GLENN SUPPLY COMPANY INC,2D,1,339950.0,7/7/1989,CREEK,35.6599893,-96.25516230000001,900,500,UNION VALLEY,1989,7,7,1989-07-07,1393
4485,6982,CMO LLC,2D,3,340034.0,7/11/1989,PAWNEE,36.2612085,-96.443143,70,50,TONKAWA,1989,7,11,1989-07-11,1394
4486,9724,BUTKIN OIL COMPANY LLC,2R,14A,340035.0,7/11/1989,STEPHENS,34.424786700000006,-97.7156248,300,200,PERMIAN,1989,7,11,1989-07-11,3035
4487,9737,PHOENIX PETROCORP INC,2R,7,340130.0,7/14/1989,STEPHENS,34.525881899999995,-97.70667359999999,"2,000","2,000",MARCHAND,1989,7,14,1989-07-14,3036
4488,9736,PHOENIX PETROCORP INC,2R,5,340129.0,7/14/1989,STEPHENS,34.527685299999995,-97.7090307,"2,000","2,000",MARCHAND,1989,7,14,1989-07-14,3037
4489,9059,BANNER OIL & GAS LLC,2D,3,340164.0,7/17/1989,STEPHENS,34.402871600000005,-97.65559640000001,0,300,PONTOTOC,1989,7,17,1989-07-17,1395
4490,6917,MID-CON ENERGY OPERATING LLC,2D,1,340170.0,7/17/1989,PAWNEE,36.280711,-96.49405379999999,300,250,CLEVELAND,1989,7,17,1989-07-17,1396
4491,3030,BOOTH JOHN H INC,2R,6,340167.0,7/17/1989,CREEK,36.1148075,-96.3236514,"1,150",100,RED FORK,1989,7,17,1989-07-17,3038
4492,4407,S & B TRANSPORT LLC,CDW,2,340254.0,7/19/1989,HARMON,36.968157700000006,-99.579636,500,"1,000",LANSING,1989,7,19,1989-07-19,57
4493,2720,KRUMME OIL COMPANY LLP,2R,6,340297.0,7/21/1989,CREEK,35.841415500000004,-96.24874609999999,300,500,DUTCHER,1989,7,21,1989-07-21,3039
4494,6499,MID-CON ENERGY OPERATING LLC,2R,32-2,340292.0,7/21/1989,OKLAHOMA,35.390125700000006,-97.6439557,"2,000","1,500",PRUE,1989,7,21,1989-07-21,3040
4495,6498,MID-CON ENERGY OPERATING LLC,2R,26,340294.0,7/21/1989,OKLAHOMA,35.392576899999995,-97.6350652,"2,000","1,500",PRUE,1989,7,21,1989-07-21,3041
4496,2070,CITATION OIL & GAS CORPORATION,2R,178,340719.0,8/9/1989,CARTER,34.392545500000004,-97.4307741,"1,650","2,000","DEESE, HOXBAR",1989,8,9,1989-08-09,3042
4497,10558,MID-CONTINENT ENERGY OP CO,2R,7,340717.0,8/9/1989,TULSA,36.3369679,-95.9100515,500,300,RED FORK,1989,8,9,1989-08-09,3043
4498,9723,LATIGO DRILLING CORPORATION,2R,1,340722.0,8/9/1989,STEPHENS,34.585923799999996,-97.683585,300,300,PERMIAN,1989,8,9,1989-08-09,3044
4499,9729,WETZEL PRODUCING COMPANY,2D,5,340779.0,8/11/1989,STEPHENS,34.385381200000005,-97.99333440000001,500,500,CISCO,1989,8,11,1989-08-11,1397
4500,4309,DEM OPERATIONS INC,2D,34-2,340999.0,8/22/1989,GRANT,36.6060792,-97.61359859999999,750,500,SKINNER,1989,8,22,1989-08-22,1398
4501,6513,NORTH STAR EXPLORATION COMPANY,2D,1-14,340997.0,8/22/1989,OKLAHOMA,35.432466399999996,-97.1655254,750,"1,500",WILCOX,1989,8,22,1989-08-22,1399
4502,3185,HOLLOWAY DAVID A,2R,28,341143.0,8/29/1989,CREEK,36.0092825,-96.2336811,"1,000","1,000","DUTCHER, RED FORK ",1989,8,29,1989-08-29,3045
4503,3095,HOLLOWAY DAVID A,2R,3A,341146.0,8/29/1989,CREEK,36.013331,-96.2282798,"1,300",110,DUTCHER,1989,8,29,1989-08-29,3046
4504,3370,HOLLOWAY DAVID A,2R,35,341188.0,8/30/1989,CREEK,36.0071933,-96.2319275,"1,300",120,DUTCHER,1989,8,30,1989-08-30,3047
4505,3376,HOLLOWAY DAVID A,2R,2,341192.0,8/30/1989,CREEK,36.0065649,-96.2359955,"1,300",140,SKINNER,1989,8,30,1989-08-30,3048
4506,3369,HOLLOWAY DAVID A,2R,33,341189.0,8/30/1989,CREEK,36.0070524,-96.22783709999999,"1,300",120,RED FORK,1989,8,30,1989-08-30,3049
4507,3371,HOLLOWAY DAVID A,2R,14,341191.0,8/30/1989,CREEK,36.0143037,-96.2264181,"1,300",110,RED FORK,1989,8,30,1989-08-30,3050
4508,3375,HOLLOWAY DAVID A,2R,2,341194.0,8/30/1989,CREEK,36.0127092,-96.23599490000001,"1,300",60,RED FORK,1989,8,30,1989-08-30,3051
4509,4706,POWELL OIL LLC,2D,4A,341364.0,9/7/1989,JEFFERSON,33.9421355,-97.7679203,0,"1,200",HOXBAR,1989,9,7,1989-09-07,1400
4510,4817,BRADEN COMPANIES INC,2D,1,341528.0,9/15/1989,KAY,36.6111061,-97.2095321,40,400,"LAYTON, OSAGE ",1989,9,15,1989-09-15,1401
4511,7823,CARMICHAEL OIL & GAS COMPANY,2D,1-A,341536.0,9/15/1989,PONTOTOC,34.9263384,-96.8148516,300,300,HUNTON,1989,9,15,1989-09-15,1402
4512,3985,XTO ENERGY INC,2D,3,341532.0,9/15/1989,GARVIN,34.763650399999996,-97.45444959999999,500,750,PERMIAN,1989,9,15,1989-09-15,1403
4513,8640,JERICO RESOURCES LLC,2D,1,341610.0,9/19/1989,SEMINOLE,35.076770200000006,-96.5034745,"1,000","4,000",2ND WILCOX,1989,9,19,1989-09-19,1404
4514,804,CITATION OIL & GAS CORPORATION,2R,122,341780.0,9/26/1989,CARTER,34.3806385,-97.4252248,"1,550","1,600","DEESE, HOXBAR",1989,9,26,1989-09-26,3052
4515,6638,BLUE STAR ENERGY INC,2D,1,341782.0,9/26/1989,OKMULGEE,35.4283169,-96.050801,150,100,CALVIN,1989,9,26,1989-09-26,1405
4516,4434,KLO LLC,2D,2,341873.0,9/29/1989,HUGHES,34.8222656,-96.3352334,600,"1,000",CROMWELL,1989,9,29,1989-09-29,1406
4517,8657,LANDMARK ENERGY LLC,2D,1,341986.0,10/4/1989,SEMINOLE,35.2090999,-96.4923899,500,300,"CALVIN, SENORA",1989,10,4,1989-10-04,1407
4518,6752,HOLLOWAY DAVID A,2R,641W,366019.0,10/4/1989,OKMULGEE,35.5386211,-96.0783907,"1,200","1,000",DUTCHER ,1989,10,4,1989-10-04,3053
4519,8526,WALKER RANDY & JAN OIL COMPANY LLC,2R,1A,342032.0,10/5/1989,SEMINOLE,34.9017328,-96.71450779999999,400,100,"EARLSBORO, THURMAN",1989,10,5,1989-10-05,3054
4520,3314,CARTLEDGE & CARTLEDGE OIL COMPANY INC,2R,1,342157.0,10/11/1989,CREEK,35.9488531,-96.1058064,500,500,RED FORK,1989,10,11,1989-10-11,3055
4521,8642,CIRCLE 9 RESOURCES LLC,2D,33-B,342158.0,10/11/1989,SEMINOLE,35.2981076,-96.5679828,300,"1,200",CROMWELL,1989,10,11,1989-10-11,1408
4522,2109,CITATION OIL & GAS CORPORATION,2R,49-5,342198.0,10/13/1989,CARTER,34.4573577,-97.4668733,"2,000","3,000",TATUM,1989,10,13,1989-10-13,3056
4523,10830,ENDEAVOR ENERGY RESOURCES LP,2R,WI-9,342232.0,10/16/1989,WASHINGTON,36.8185159,-95.843429,400,150,BARTLESVILLE,1989,10,16,1989-10-16,3057
4524,10841,ENDEAVOR ENERGY RESOURCES LP,2R,WI-2,342243.0,10/16/1989,WASHINGTON,36.813066299999996,-95.8497049,400,150,BARTLESVILLE,1989,10,16,1989-10-16,3058
4525,10840,ENDEAVOR ENERGY RESOURCES LP,2R,WI-1,342242.0,10/16/1989,WASHINGTON,36.8112535,-95.849705,400,150,BARTLESVILLE,1989,10,16,1989-10-16,3059
4526,10837,ENDEAVOR ENERGY RESOURCES LP,2R,WI-2,342237.0,10/16/1989,WASHINGTON,36.8148575,-95.8474503,400,150,BARTLESVILLE,1989,10,16,1989-10-16,3060
4527,10835,ENDEAVOR ENERGY RESOURCES LP,2R,WI-12,342235.0,10/16/1989,WASHINGTON,36.8184812,-95.8497008,400,150,BARTLESVILLE,1989,10,16,1989-10-16,3061
4528,10829,ENDEAVOR ENERGY RESOURCES LP,2R,WI-8,342231.0,10/16/1989,WASHINGTON,36.8202465,-95.843321,400,150,BARTLESVILLE,1989,10,16,1989-10-16,3062
4529,10833,ENDEAVOR ENERGY RESOURCES LP,2R,WI-10,342233.0,10/16/1989,WASHINGTON,36.8184848,-95.8453282,400,150,BARTLESVILLE,1989,10,16,1989-10-16,3063
4530,10842,ENDEAVOR ENERGY RESOURCES LP,2R,WI-1,342244.0,10/16/1989,WASHINGTON,36.814791799999995,-95.8434084,400,150,BARTLESVILLE,1989,10,16,1989-10-16,3064
4531,10831,ENDEAVOR ENERGY RESOURCES LP,2R,WI-4,342239.0,10/16/1989,WASHINGTON,36.816703100000005,-95.8434348,400,150,BARTLESVILLE,1989,10,16,1989-10-16,3065
4532,10832,ENDEAVOR ENERGY RESOURCES LP,2R,WI-5,342240.0,10/16/1989,WASHINGTON,36.816699299999996,-95.8455869,400,150,BARTLESVILLE,1989,10,16,1989-10-16,3066
4533,9734,MACK ENERGY CO,2R,111,342263.0,10/17/1989,STEPHENS,34.4896047,-97.631153,"2,800","1,800",SIMS,1989,10,17,1989-10-17,3067
4534,1222,CITATION OIL & GAS CORPORATION,2R,74-4A,342264.0,10/17/1989,CARTER,34.4515094,-97.4691486,"2,000","3,000",TATUM,1989,10,17,1989-10-17,3068
4535,4755,BECKER OIL CORPORATION,2D,1,342371.0,10/20/1989,KAY,36.98364,-97.1097071,500,500,TONKAWA,1989,10,20,1989-10-20,1409
4536,1999,WILLIFORD RESOURCES LLC,2R,1-9,342380.0,10/23/1989,CARTER,34.13921929999999,-97.3185177,"1,400",500,"LONE GROVE, PENN",1989,10,23,1989-10-23,3069
4537,7838,CANTRELL ROBERT R,2D,2,342579.0,10/30/1989,PONTOTOC,34.8095917,-96.6375897,300,300,"ALLEN, THURMAN",1989,10,30,1989-10-30,1410
4538,8619,STEPHENS & JOHNSON OPERATING CO,2R,1,342684.0,11/2/1989,SEMINOLE,35.2548655,-96.6542145,800,"1,500",HUNTON,1989,11,2,1989-11-02,3070
4539,6751,HOLLOWAY DAVID A,2R,621W,342683.0,11/2/1989,OKMULGEE,35.5427694,-96.07997490000001,"1,200","1,000",DUTCHER,1989,11,2,1989-11-02,3071
4540,4703,POWELL OIL LLC,2D,9,342837.0,11/9/1989,JEFFERSON,33.945147399999996,-97.756155,200,600,HOXBAR,1989,11,9,1989-11-09,1411
4541,6870,ROBBINS THOMAS D,2D,3,342878.0,11/14/1989,PAWNEE,36.2011568,-96.3084587,0,15,LAYTON,1989,11,14,1989-11-14,1412
4542,1565,LEWIS OIL OPERATIONS LLC,2D,1,343085.0,11/22/1989,CARTER,34.402438700000005,-97.4912985,0,300,PONTOTOC,1989,11,22,1989-11-22,1413
4543,1398,BRADY WILLIAM H,2D,2,343258.0,11/30/1989,CARTER,34.1832945,-97.4664938,800,"1,000",HEALDTON,1989,11,30,1989-11-30,1414
4544,950,CITATION OIL & GAS CORPORATION,2R,1-13E,343261.0,11/30/1989,CARTER,34.368280600000006,-97.4758171,"2,000","1,500","DEESE, HOXBAR",1989,11,30,1989-11-30,3072
4545,2837,CARTLEDGE & CARTLEDGE OIL COMPANY INC,2D,8,343257.0,11/30/1989,CREEK,35.9311436,-96.35212759999999,50,150,BARTLESVILLE,1989,11,30,1989-11-30,1415
4546,8636,CIRCLE 9 RESOURCES LLC,2D,1-A,343265.0,11/30/1989,SEMINOLE,35.247254299999994,-96.57654659999999,300,"1,000",HUNTON,1989,11,30,1989-11-30,1416
4547,7624,CITATION OIL & GAS CORPORATION,2R,19-6,343266.0,11/30/1989,PONTOTOC,34.617186100000005,-96.5677811,"1,900","1,200",HUNTON,1989,11,30,1989-11-30,3073
4548,6730,ROBERTS HERMAN,2D,4,343259.0,11/30/1989,OKMULGEE,35.7285724,-96.1201759,250,500,BARTLESVILLE,1989,11,30,1989-11-30,1417
4549,9730,PETRODA OIL & GAS LLC,2D,2A,343368.0,12/7/1989,STEPHENS,34.596763,-98.11169040000001,500,300,"CISCO, PERMIAN",1989,12,7,1989-12-07,1418
4550,7323,CANTRELL ROBERT R,2R,2-5,343592.0,12/14/1989,PONTOTOC,34.8661681,-96.83468570000001,"1,400","1,000",CALVIN,1989,12,14,1989-12-14,3074
4551,2679,HOLLOWAY DAVID A,2R,2-I,343593.0,12/14/1989,CREEK,35.948812200000006,-96.2053954,"1,000","1,000",DUTCHER,1989,12,14,1989-12-14,3075
4552,11099,LATIGO OIL AND GAS INC,2D,1,343563.0,12/14/1989,WOODS,36.602675500000004,-98.7501307,"1,000",500,BURLINGAME,1989,12,14,1989-12-14,1419
4553,10423,BUCK CREEK ENERGY LLC,2R,13,343615.0,12/15/1989,TILLMAN,34.1514486,-98.6686317,700,150,GUNSIGHT,1989,12,15,1989-12-15,3076
4554,6754,HOLLOWAY DAVID A,2R,785W,343616.0,12/15/1989,OKMULGEE,35.531374799999995,-96.07708570000001,500,"1,000",DUTCHER,1989,12,15,1989-12-15,3077
4555,1042,CHAPARRAL ENERGY LLC,2R,62-1A,343689.0,12/19/1989,CARTER,34.340503000000005,-97.50624,"1,135","1,550",DEESE,1989,12,19,1989-12-19,3078
4556,1041,CHAPARRAL ENERGY LLC,2R,59-4,343688.0,12/19/1989,CARTER,34.342317,-97.50405,"1,075","1,560",DEESE,1989,12,19,1989-12-19,3079
4557,730,TAYLOR OIL COMPANY,2R,12,343906.0,1/2/1990,CARTER,34.4310713,-97.4965054,"1,000","1,000","CARPENTER, TUSSY",1990,1,2,1990-01-02,3080
4558,5769,CHAPARRAL ENERGY LLC,2R,1-14 SWI,343911.0,1/2/1990,NOBLE,36.3829581,-97.281181,500,500,MISSISSIPPI,1990,1,2,1990-01-02,3081
4559,1992,LINN OPERATING INC,2R,4-11,343914.0,1/2/1990,CARTER,34.4074979,-97.4978403,"1,200","1,000",DEESE,1990,1,2,1990-01-02,3082
4560,5771,CHAPARRAL ENERGY LLC,2R,1A,343910.0,1/2/1990,NOBLE,36.3757136,-97.2811779,500,500,MISSISSIPPI,1990,1,2,1990-01-02,3083
4561,1341,XTO ENERGY INC,2R,3801,343951.0,1/3/1990,CARTER,34.1936114,-97.39908179999999,"1,150","5,000","HEWITT (HOXBAR, DEESE)",1990,1,3,1990-01-03,3084
4562,1708,XTO ENERGY INC,2R,5201,343950.0,1/3/1990,CARTER,34.2044348,-97.3945011,"1,150","5,000","HEWITT (HOXBAR, DEESE)",1990,1,3,1990-01-03,3085
4563,1651,XTO ENERGY INC,2R,0201,343948.0,1/3/1990,CARTER,34.2007981,-97.39015959999999,"1,150","5,000","HEWITT (HOXBAR, DEESE)",1990,1,3,1990-01-03,3086
4564,9584,TWISTED RESOURCES INC,2D,3-A,344030.0,1/8/1990,STEPHENS,34.36585039999999,-97.682753,600,300,PERMIAN,1990,1,8,1990-01-08,1420
