API#,Operator,Operator ID,WellType,WellName,WellNumber,OrderNumbers,Approval Date,County,Sec,Twp,Rng,QQQQ,LAT,LONG,PSI,BBLS,ZONE,,,
3512302483,BOOCH ENERGY LLC,21972,2R,ALLEN-BOOCH,4-3,41698,2/12/1960,PONTOTOC,33,05N,08E,SW SE NW,34.8616145,-96.4668366,"1,500","1,000",BOOCH,,,
3512302486,ENERGYQUEST II LLC,22708,2R,STEEDMAN GILCREASE UNIT,4-3,476207,5/22/2003,PONTOTOC,1,04N,07E,SE NW SW,34.8443892,-96.5260741,"1,000",300,GILCREASE,,,
3512302492,ENERGYQUEST II LLC,22708,2R,CHISM,7,38165,10/31/1958,PONTOTOC,32,05N,07E,SW NE NE,34.8653641,-96.5814543,NA,NA,ALLEN,,,
3512302499,ENERGYQUEST II LLC,22708,2D,FEE,2,320323,12/23/1987,PONTOTOC,36,05N,07E,CSE SW SE,34.8542886,-96.5111048,200,500,GILCREASE,,,
3512302521,PATTERSON GEORGE E,8156,2D,HANEY,1,87376,10/29/1971,PONTOTOC,11,04N,07E,NE SE NW,34.8352226,-96.5392559,200,100,ALLEN,,,
3512302657,ROBERSON OIL COMPANY INC,19500,2R,JESSIE HUNTON-VIOLA UNIT,11-5,92375,8/1/1972,PONTOTOC,2,01N,07E,SW NE SW,34.5825446,-96.5414934,"2,400","2,100","HUNTON, VIOLA",,,
3512302684,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,18-2,1105190023,5/23/2011,PONTOTOC,25,02N,06E,SE SE NE ,34.6154327,-96.6179769,"1,825","5,000","BOIS D ARC, BROMIDE, CHIMNEY HILL, MCLISH, VIOLA",,,
3512302686,SHERIDAN PRODUCTION COMPANY LLC,22220,2D,FITTS WEST SECONDARY (SMITH #2,31-2,86950,10/4/1971,PONTOTOC,25,02N,06E,SW SW SW,34.6082645,-96.6341637,"2,000","1,000","MCALESTER, SIMPSON",,,
3512302691,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,29-8,1502010051,10/15/2014,PONTOTOC,25,02N,06E,SW SE SW,34.6082149,-96.6289968,"1,858","5,000","CHIMNEY HILL, VIOLA",,,
3512302692,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT ,29-12,1004950042,1/19/2010,PONTOTOC,25,02N,06E,NW SW SW ,34.6100605,-96.6323430,"1,812","5,000","BROMIDE, CHIMNEY HILL, VIOLA",,,
3512302697,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,28-6,370960,9/6/1972,PONTOTOC,25,02N,06E,SW SW SE,34.6081725,-96.6246089,"V-2000, CH 1700","V-1600, CH 300","CHIMNEY HILL, VIOLA ",,,
3512302709,SHERIDAN PRODUCTION COMPANY LLC,22220,2D,FITTS WEST UNIT,41-1,70582,12/4/1968,PONTOTOC,36,02N,06E,NE NE NW,34.6063802,-96.6267934,NA,NA,"BROMIDE, CHIMNEY HILL, VIOLA",,,
3512302712,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT,4-8,120152,3/25/1976,PONTOTOC,20,02N,07E,NW SW SE,34.6244745,-96.5897821,"1,500",750,HUNTON,,,
3512302714,CITATION OIL & GAS CORPORATION,14156,2R,EAST FITTS UNIT,2-4,237676,4/8/1975,PONTOTOC,21,02N,07E,NE SE SE,34.6243043,-96.5656565,"2,500","2,500",HUNTON,,,
3512302716,CITATION OIL & GAS CORPORATION,14156,2R,EAST FITTS UNIT,9-8,83824,2/18/1971,PONTOTOC,22,02N,07E,C SE SE SE,34.6227139,-96.5481502,"2,000","2,000",VIOLA,,,
3512302724,ENERGYQUEST II LLC,22708,2R,NORTHEAST FITTS UNIT,4-5,246990,10/21/1983,PONTOTOC,22,02N,07E,NW NE NW,34.6354860,-96.5593910,"1,000","1,000",PENNSYLVANIA,,,
3512302728,ENERGYQUEST II LLC,22708,2R,NORTHEAST FITTS UNIT-VIVIAN 5,15-5,287529,10/25/1985,PONTOTOC,22,02N,07E,SW NW NW,34.6336449,-96.5634775,"1,000","1,000",MCALESTER,,,
3512302730,CITATION OIL & GAS CORPORATION,14156,2R,EAST FITTS UNIT,5-2,83824,2/18/1971,PONTOTOC,22,02N,07E,C SE SE SW,34.6226835,-96.5569325,"2,000","2,000",VIOLA,,,
3512302731,CITATION OIL & GAS CORPORATION,14156,2R,EAST FITTS UNIT,5-8,258445,5/2/1984,PONTOTOC,22,02N,07E,SE SW SW,34.6226683,-96.5612609,"2,200","3,300",CROMWELL,,,
3512302732,CITATION OIL & GAS CORPORATION,14156,2R,EAST FITTS UNIT,5-5,1005950016,4/2/2010,PONTOTOC,22,02N,07E,SE SE SW ,34.6225189,-96.5568729,"2,500","5,000",HUNTON,,,
3512302743,CITATION OIL & GAS CORPORATION,14156,2R,EAST FITTS UNIT,26-1,1504340004,9/14/2015,PONTOTOC,26,02N,07E,C-NW NW NW ,34.6208995,-96.5459605,"2,500","6,000","HUNTON, VIOLA",,,
3512302751,CITATION OIL & GAS CORPORATION,14156,2R,EAST FITTS UNIT,9-15,1005950018,4/2/2010,PONTOTOC,27,02N,07E,NW NE NE ,34.6208518,-96.5503249,"1,702","2,000",HUNTON,,,
3512302755,CITATION OIL & GAS CORPORATION,14156,2R,EAST FITTS UNIT,25A-1,1500590027,11/7/2014,PONTOTOC,27,02N,07E,SE NE NE  ,34.6190870,-96.5481523,"1,940","3,000",VIOLA,,,
3512302756,CITATION OIL & GAS CORPORATION,14156,2R,EAST FITTS UNIT,20-15,154614,6/26/1979,PONTOTOC,27,02N,07E,NE NW NW,34.6154139,-96.5614408,"2,150","4,000",HUNTON,,,
3512302757,CITATION OIL & GAS CORPORATION,14156,2R,EAST FITTS UNIT,20-16,121304,5/12/1976,PONTOTOC,27,02N,07E,NW NE NW,34.6208624,-96.5590989,"2,300","4,000",HUNTON,,,
3512302761,CITATION OIL & GAS CORPORATION,14156,2R,EAST FITTS UNIT,33-4A,83824,2/18/1971,PONTOTOC,28,02N,07E,C SW NE SE,34.6117459,-96.5680635,"2,000","2,000",VIOLA,,,
3512302764,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT-SIMPSON 9,7-9,157408,10/11/1979,PONTOTOC,29,02N,07E,NW NE NE,34.6208363,-96.5852654,"1,950","2,000",HUNTON,,,
3512302768,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,23-3,1105190021,8/15/2011,PONTOTOC,30,02N,07E,NE NE SW ,34.6135385,-96.6092114,"1,845","5,000",VIOLA ,,,
3512302770,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,23-11,1502110029,3/2/2015,PONTOTOC,30,02N,07E,C-NW NE SW,34.6137713,-96.6116760,"2,006","5,000",BROMIDE,,,
3512302772,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,22-17,1005740034,3/22/2010,PONTOTOC,30,02N,07E,NW SE SE ,34.6099115,-96.6028230,"1,753","3,000","CHIMNEY HILL, VIOLA",,,
3512302775,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FWU (HARDEN #6),24-6,80582,6/10/1970,PONTOTOC,30,02N,07E,NW SW SW,34.6099113,-96.6158067,"2,000","1,000","MCALESTER, SIMPSON",,,
3512302915,CITATION OIL & GAS CORPORATION,14156,2R,EAST FITTS UNIT,29-1,258459,5/2/1984,PONTOTOC,28,02N,07E,NE NW SW,34.6135520,-96.5787230,"2,200","2,000",VIOLA,,,
3512302950,BOOCH ENERGY LLC,21972,2R,LBSU,21,59442,7/12/1965,PONTOTOC,16,05N,08E,SW SW SW,34.8979716,-96.4712299,NA,NA,BOOCH,,,
3512302958,ROBERSON OIL COMPANY INC,19500,2R,JESSIE HUNTON-VIOLA UNIT,11-7,92379,8/1/1972,PONTOTOC,2,01N,07E,NW NW SW,34.5843751,-96.5458360,"2,400","1,700","HUNTON, VIOLA",,,
3512302960,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,28-1,1004950037,3/15/2010,PONTOTOC,25,02N,06E,SE NW SE ,34.6117795,-96.6223999,"1,800","5,000","BROMIDE, CHIMNEY HILL, MCLISH, VIOLA",,,
3512302961,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FWU (1516),27-1,366370,9/6/1972,PONTOTOC,25,02N,06E,SW SE SE,34.6081300,-96.6202228,"2,000","1,500","CHIMNEY HILL, SIMPSON, VIOLA",,,
3512302966,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,18-1,1105190090,4/14/2011,PONTOTOC,25,02N,06E,NW SE NE ,34.6172677,-96.6201849,"1,875","5,000","BROMIDE, CHIMNEY HILL, MCLISH, VIOLA",,,
3512302967,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,25-2,366752,12/27/1978,PONTOTOC,25,02N,06E,SW NE SE,34.6117569,-96.6202077,"1,900","3,500","BROMIDE, MCLISH, VIOLA",,,
3512302968,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,29-2,1002240023,11/2/2009,PONTOTOC,25,02N,06E,SE NE SW ,34.6118206,-96.6268105,"1,812","3,000","BROMIDE, CHIMNEY HILL, MCLISH, VIOLA",,,
3512302969,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,28-2,1004950046,2/25/2010,PONTOTOC,25,02N,06E,SE SW SE ,34.6081513,-96.6224158,"1,812","5,000","BROMIDE, CHIMNEY HILL, VIOLA",,,
3512302972,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,12-2,1105970003,5/23/2011,PONTOTOC,25,02N,06E,SW NW NE ,34.6191236,-96.6245640,"1,955","5,000","BROMIDE, CHIMNEY HILL, VIOLA",,,
3512302974,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,20-3,70582,12/4/1968,PONTOTOC,25,02N,06E,NE SE NW,34.6173665,-96.6267646,NA,NA,CHIMNEY HILL,,,
3512302976,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,25-3,1004950043,2/26/2010,PONTOTOC,25,02N,06E,NW NE SE,34.6136231,-96.6201889,"1,675","5,000","BOIS D ARC, BROMIDE, CHIMNEY HILL, MCLISH, VIOLA",,,
3512302978,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,25-4,1101320077,9/21/2010,PONTOTOC,25,02N,06E,SE NE SE ,34.6117706,-96.6179978,"1,775","5,000",CHIMNEY HILL,,,
3512302979,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,28-4,364432,4/2/1992,PONTOTOC,25,02N,06E,SW NW SE,34.6117994,-96.6245940,"1,900","3,500","BROMIDE, MCLISH, VIOLA",,,
3512302980,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,29-4,1004950045,6/23/2010,PONTOTOC,25,02N,06E,SE SE SW,34.6081937,-96.6268037,"1,800","5,000","CHIMNEY HILL, VIOLA",,,
3512302981,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,18-4,1105190024,3/21/2011,PONTOTOC,25,02N,06E,NE SE NE ,34.6172461,-96.6179693,"1,735","5,000","BOIS D ARC, BROMIDE, CHIMNEY HILL, MCLISH, VIOLA",,,
3512302984,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,20-5,1101320078,9/23/2010,PONTOTOC,25,02N,06E,SW SW NW ,34.6155903,-96.6333713,"1,850","5,000","BROMIDE, CHIMNEY HILL, MCLISH, VIOLA",,,
3512302985,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,29-6,1005740029,12/3/2010,PONTOTOC,25,02N,06E,SW NE SW ,34.6118555,-96.6289971,"1,900","3,500","BROMIDE, MCLISH, VIOLA",,,
3512302986,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,29-7,1004950038,2/25/2010,PONTOTOC,25,02N,06E,NW NE SW ,34.6137256,-96.6289760,"1,837","5,000","BROMIDE, CHIMNEY HILL, VIOLA",,,
3512302988,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,29-10,1002240022,12/1/2009,PONTOTOC,25,02N,06E,SE NW SW ,34.6115963,-96.6311897,"1,800","3,000","CHIMNEY HILL, VIOLA",,,
3512302991,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,29-13,366333,6/16/1992,PONTOTOC,25,02N,06E,SW NW SW,34.6118840,-96.6333900,"1,900","3,800","BROMIDE, MCLISH, VIOLA",,,
3512302993,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,29-15,1101320075,9/21/2010,PONTOTOC,25,02N,06E,SE SW SW ,34.6082450,-96.6311700,"1,815","5,000","BROMIDE, CHIMNEY HILL, VIOLA",,,
3512302996,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,32-1,1204780215,3/16/2012,PONTOTOC,26,02N,06E,NW SE SE,34.6100907,-96.6377825,"1,867","5,000","BROMIDE, CHIMNEY HILL, MCLISH, VIOLA",,,
3512302997,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,31-1,571128,10/27/2009,PONTOTOC,26,02N,06E,NE SE SE,34.6100807,-96.6351177,"2,000","1,000","MCALESTER, SIMPSON",,,
3512302999,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,31-3,1204780214,3/16/2012,PONTOTOC,26,02N,06E,SW SE SE ,34.6082663,-96.6361243,"1,890","5,000","BROMIDE, CHIMNEY HILL, MCLISH, VIOLA",,,
3512303006,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,46-3,1502010048,11/3/2014,PONTOTOC,36,02N,06E,NE NW NW ,34.6064225,-96.6311853,"1,881","5,000","CHIMNEY HILL, VIOLA",,,
3512303007,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,40-5,86958,10/4/1971,PONTOTOC,36,02N,06E,NE SE NE,34.6027493,-96.6180207,"2,000","1,000","MCALESTER, SIMPSON",,,
3512303008,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,27-5,394846,10/4/1971,PONTOTOC,36,02N,06E,SW NE NE,34.6045648,-96.6202139,"2,000","1,500",VIOLA,,,
3512303011,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,46-7,1204930127,3/16/2012,PONTOTOC,36,02N,06E,NW NW NW ,34.6063893,-96.6330457,"1,842","5,000","BROMIDE, CHIMNEY HILL, VIOLA",,,
3512303012,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FWU (M. AKERS #8),40-8,86944,10/4/1971,PONTOTOC,36,02N,06E,SW NW NE,34.6027553,-96.6245999,"2,000","1,000","MCALESTER, SIMPSON",,,
3512303017,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT,2-2,569015,7/14/2009,PONTOTOC,20,02N,07E,SE SE SW,34.6226663,-96.5918691,"1,950","3,000","BROMIDE, MCLISH, VIOLA",,,
3512303018,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT-MCKAY 5,2-5,133620,8/25/1977,PONTOTOC,20,02N,07E,SE SW SW,34.6226771,-96.5962563,"1,950","1,500",CHIMNEY HILL,,,
3512303019,SHERIDAN PRODUCTION COMPANY LLC,22220,2D,MID FITTS UNIT,3-2,69187,5/27/1968,PONTOTOC,20,02N,07E,SW NE SE,34.6262769,-96.5854083,0,150,HUNTON,,,
3512303023,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT-MORIN 1,4-1,120938,4/27/1976,PONTOTOC,20,02N,07E,SE SE SE,34.6226443,-96.5831308,"1,500",600,HUNTON,,,
3512303028,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT,4-6,116920,2/11/1975,PONTOTOC,20,02N,07E,NW SE SE,34.6244633,-96.5853378,NA,NA,VIOLA,,,
3512303036,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT-SIMPSON 2B,8-2B,116920,2/11/1975,PONTOTOC,28,02N,07E,SE NW NW,34.6190202,-96.5787243,NA,NA,CROMWELL,,,
3512303040,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT-SCHAUER 1A,5-1A,116920,2/11/1975,PONTOTOC,29,02N,07E,NW SW NW,34.6172104,-96.5983869,NA,NA,VIOLA,,,
3512303047,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT TR (MFU) ,5-3,1506890025,5/13/2015,PONTOTOC,29,02N,07E,C NE SW NW,34.6173160,-96.5966140,"1,676","5,000","BOIS D ARC, CHIMNEY HILL, VIOLA",,,
3512303048,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT,12-3,116920,2/11/1975,PONTOTOC,29,02N,07E,NW SE SE,34.6099250,-96.5853008,"2,000","3,000","BROMIDE, MCLISH, VIOLA",,,
3512303052,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT ( WOODROOF 4),11-4,116920,2/11/1975,PONTOTOC,29,02N,07E,NW NW SE,34.6135476,-96.5896768,NA,NA,BROMIDE,,,
3512303054,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MFU,10-6,1104630104,2/23/2011,PONTOTOC,29,02N,07E,NE NE SW ,34.6135452,-96.5918564,"1,785","5,000","BROMIDE, CHIMNEY HILL, MCLISH, VIOLA",,,
3512303056,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT-SCHAUER 8,5-8,116920,2/11/1975,PONTOTOC,29,02N,07E,C NW SE NW,34.6172017,-96.5940505,NA,NA,VIOLA,,,
3512303058,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT  (CRADDUCK #8),9-8,116920,2/11/1975,PONTOTOC,29,02N,07E,SE SW SW,34.6081049,-96.5962487,NA,NA,BROMIDE,,,
3512303060,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MFU,5-9,1104630103,3/23/2011,PONTOTOC,29,02N,07E,NE SE NW ,34.6172163,-96.5918299,"1,695","5,000","BOIS D ARC, BROMIDE, CHIMNEY HILL, MCLISH, VIOLA",,,
3512303065,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT-SIMPSON 18,7-18,116920,2/11/1975,PONTOTOC,29,02N,07E,SE SE NE,34.6155906,-96.5830169,NA,NA,CROMWELL,,,
3512303066,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT-SIMPSON 20,7-20,116920,2/11/1975,PONTOTOC,29,02N,07E,NW SE NE,34.6171026,-96.5849374,NA,NA,CROMWELL,,,
3512303067,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT (RW SIMPSON 22),7-22,116920,2/11/1975,PONTOTOC,29,02N,07E,NW NE NE,34.6205615,-96.5852512,NA,NA,CROMWELL,,,
3512303068,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT-SIMPSON 24,7-24,116920,2/11/1975,PONTOTOC,29,02N,07E,SE NE NE,34.6185781,-96.5832501,NA,NA,CROMWELL,,,
3512303070,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,MID FITTS UNIT-SCHAUER 10A,5-10A,116920,2/11/1975,PONTOTOC,29,02N,07E,SE NW NW,34.6189830,-96.5968477,NA,NA,CROMWELL,,,
3512303071,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,8-2A,112464,4/28/1975,PONTOTOC,30,02N,07E,SE NE NE,34.6190109,-96.6004834,"1,400",900,MCALESTER,,,
3512303073,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,24-1A,1101660012,8/23/2011,PONTOTOC,30,02N,07E,NE NW SW,34.6135384,-96.6135981,"1,750","5,000","BROMIDE, CHIMNEY HILL, MCLISH, VIOLA",,,
3512303074,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,15-1A,1104980163,7/12/2011,PONTOTOC,30,02N,07E,SW SW NE ,34.6154666,-96.6070968,"1,655","5,000","BOIS D ARC, BROMIDE, CHIMNEY HILL, MCLISH, VIOLA",,,
3512303076,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,23-2,1502010052,11/3/2014,PONTOTOC,30,02N,07E,NW NE SW  ,34.6135667,-96.6114409,"1,770","5,000","CHIMNEY HILL, VIOLA",,,
3512303077,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FWU (HARDEN B-2),24-2,285558,9/19/1985,PONTOTOC,30,02N,07E,NW NW SW,34.6135705,-96.6157914,"2,000","1,000","BOIS D ARC, BROMIDE, CHIMNEY HILL, VIOLA",,,
3512303078,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,15-2C,233524,2/17/1983,PONTOTOC,30,02N,07E,NW SW NE,34.6172097,-96.6071111,"2,000","1,500",CROMWELL,,,
3512303079,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,15-2,80583,6/10/1970,PONTOTOC,30,02N,07E,NW SW NE,34.6172097,-96.6071111,"2,000","1,000","MCALESTER, SIMPSON",,,
3512303081,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,16-2,1104970045,3/18/2011,PONTOTOC,30,02N,07E,NE SE NW ,34.6171976,-96.6094783,"1,765","5,000","BOIS D ARC, BROMIDE, CHIMNEY HILL, MCLISH, VIOLA",,,
3512303082,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,24-3,402302,5/31/1996,PONTOTOC,30,02N,07E,SW SW SW,34.6080979,-96.6158144,"2,000","2,000",VIOLA,,,
3512303084,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,15-3,1106090028,5/9/2011,PONTOTOC,30,02N,07E,NE SW NE ,34.6171976,-96.6049035,"1,637","5,000","BOIS D ARC, BROMIDE, CHIMNEY HILL, MCLISH, VIOLA",,,
3512303087,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FWU (4 HARDEN),16-4,80595,6/10/1970,PONTOTOC,30,02N,07E,SE SE NW,34.6153842,-96.6094894,"2,000","1,000","MCALESTER, SIMPSON",,,
3512303088,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,15-4,70582,12/4/1968,PONTOTOC,30,02N,07E,SE SW NE,34.6153912,-96.6049158,NA,NA,"CHIMNEY HILL, VIOLA",,,
3512303089,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,14-4,70582,12/4/1968,PONTOTOC,30,02N,07E,SE SE NE,34.6153929,-96.6005290,NA,NA,"CHIMNEY HILL, VIOLA",,,
3512303093,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FWU (DAWES #5),16-5,80593,6/10/1970,PONTOTOC,30,02N,07E,NW SE NW,34.6171976,-96.6113892,"2,000","1,000","MCALESTER, SIMPSON",,,
3512303096,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,24-5,1101660014,10/22/2010,PONTOTOC,30,02N,07E,SW NW SW,34.6117495,-96.6157990,"1,838","5,000","BROMIDE, MCLISH, VIOLA",,,
3512303098,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,23-6,70582,12/4/1968,PONTOTOC,30,02N,07E,C NW SE SW,34.6099116,-96.6114262,NA,NA,VIOLA,,,
3512303099,SHERIDAN PRODUCTION COMPANY LLC,22220,2D,FITTS WEST UNIT,23-10,285114,9/11/1985,PONTOTOC,30,02N,07E,NE NE SW,34.6138921,-96.6139791,"2,000","1,000",HUNTON,,,
3512303100,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,23-12,1104980159,3/21/2011,PONTOTOC,30,02N,07E,SE SE SW ,34.6080652,-96.6090401,"1,715","5,000","BROMIDE, CHIMNEY HILL, MCLISH, VIOLA",,,
3512303101,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,9-13,285557,9/19/1985,PONTOTOC,30,02N,07E,NW NE NE C,34.6208297,-96.6091785,"2,000","2,000","BOIS D ARC, BROMIDE, VIOLA",,,
3512303102,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,10-7,80575,6/10/1970,PONTOTOC,30,02N,07E,NE NW NW,34.6208244,-96.6135673,"2,000","1,000","MCALESTER, SIMPSON",,,
3512303103,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,24-7,402303,5/31/1996,PONTOTOC,30,02N,07E,SE NW SW,34.6117411,-96.6135915,"2,000","3,000",CHIMNEY HILL,,,
3512303105,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,22-2,70582,12/4/1968,PONTOTOC,30,02N,07E,NW NW SE,34.6135667,-96.6071108,NA,NA,"CHIMNEY HILL, VIOLA",,,
3512303108,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,22-9,70582,12/4/1968,PONTOTOC,30,02N,07E,SE NE SE,34.6117570,-96.6006297,NA,NA,"CHIMNEY HILL, VIOLA",,,
3512303109,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,22-10,70582,12/4/1968,PONTOTOC,30,02N,07E,SW SW SE,34.6080981,-96.6070961,NA,NA,VIOLA,,,
3512303110,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,22-13,70582,12/4/1968,PONTOTOC,30,02N,07E,SE SE SE,34.6080979,-96.6006297,NA,NA,"CHIMNEY HILL, VIOLA",,,
3512303111,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FWU (CL RICHARDS #15),22-15,1005740033,12/3/2010,PONTOTOC,30,02N,07E,NW SW SE ,34.6099116,-96.6070963,"1,745","3,000","CHIMNEY HILL, VIOLA",,,
3512303113,SHERIDAN PRODUCTION COMPANY LLC,22220,2D,FITS WEST UNIT,9-2,1609310045,7/13/2016,PONTOTOC,30,02N,07E,SE NE NW,34.6190272,-96.6092340,"1,975","5,000","BROMIDE, VIOLA",,,
3512303114,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,8-2C,70582,12/4/1968,PONTOTOC,30,02N,07E,SE NE NE,34.6190270,-96.6002692,NA,NA,CROMWELL,,,
3512303124,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,37-2,394845,8/22/1995,PONTOTOC,31,02N,07E,NE NW NW,34.6062802,-96.6136250,"2,000","1,000","MCALESTER, SIMPSON",,,
3512303127,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FITTS WEST UNIT,37-4,1104970042,4/14/2011,PONTOTOC,31,02N,07E,NE NE NW ,34.6062885,-96.6092387,"1,710","5,000","BROMIDE, CHIMNEY HILL, MCLISH, VIOLA",,,
3512303129,SHERIDAN PRODUCTION COMPANY LLC,22220,2R,FWU (G.E. SMITH #5),37-5,402301,5/31/1996,PONTOTOC,31,02N,07E,SW NW NW,34.6044625,-96.6158182,"2,000","3,000",CHIMNEY HILL,,,
3512303132,CLARITA OPERATING LLC,22205,CDW,JULIA SMITH,8,559229,9/9/2008,PONTOTOC,31,02N,07E,NW NE NE,34.8734332,-96.8435149,"1,000","15,000","ARBUCKLE, MCLISH ",,,
